COMPANY NAME,BSE CODE,NSE SYMBOL,BS LINK
Apcotex Industri,523694,APCOTEXIND,https://www.business-standard.com/company/apcotex-industri-2706.html
Apex Buildsys L,531615,,https://www.business-standard.com/company/apex-buildsys-l-6990.html
Apex Cap. & Fin.,541133,,https://www.business-standard.com/company/apex-cap-fin-40592.html
Apex Frozen,540692,APEX,https://www.business-standard.com/company/apex-frozen-70330.html
Apex Intertech,526155,,https://www.business-standard.com/company/apex-intertech-3262.html
Apis India,506166,,https://www.business-standard.com/company/apis-india-2981.html
APL Apollo,533758,APLAPOLLO,https://www.business-standard.com/company/apl-apollo-12334.html
Aplab,517096,APLAB,https://www.business-standard.com/company/aplab-1036.html
Aplaya Creations,511064,,https://www.business-standard.com/company/aplaya-creations-24598.html
APM Inds.,523537,,https://www.business-standard.com/company/apm-inds-2442.html
Apollo Finvest,512437,,https://www.business-standard.com/company/apollo-finvest-1762.html
Apollo Hospitals,508869,APOLLOHOSP,https://www.business-standard.com/company/apollo-hospitals-636.html
Apollo Micro Sys,540879,APOLLO,https://www.business-standard.com/company/apollo-micro-sys-71623.html
Apollo Pipes,531761,,https://www.business-standard.com/company/apollo-pipes-7159.html
Apollo Sindoori,532752,APOLSINHOT,https://www.business-standard.com/company/apollo-sindoori-24625.html
Apollo Tricoat,538566,,https://www.business-standard.com/company/apollo-tricoat-45800.html
Apollo Tubes,504628,APOLLOTUBE,https://www.business-standard.com/company/apollo-tubes-1260.html
Apollo Tyres,500877,APOLLOTYRE,https://www.business-standard.com/company/apollo-tyres-23.html
Apoorva Leasing,539545,,https://www.business-standard.com/company/apoorva-leasing-54748.html
Apple Credit,511339,APPLECREDT,https://www.business-standard.com/company/apple-credit-2891.html
Apple Finance,500014,APPLEIND,https://www.business-standard.com/company/apple-finance-24.html
Appollo Stones,526517,,https://www.business-standard.com/company/appollo-stones-3928.html
APR,503749,APRAYON,https://www.business-standard.com/company/apr-627.html
APS-Star Inds.,505845,,https://www.business-standard.com/company/aps-star-inds-1919.html
Aptech,532475,APTECHT,https://www.business-standard.com/company/aptech-8039.html
Aqua Logistics,533159,AQUA,https://www.business-standard.com/company/aqua-logistics-35142.html
Aquamarine Food,519268,,https://www.business-standard.com/company/aquamarine-food-3186.html
Arambhan Hospit.,539403,,https://www.business-standard.com/company/arambhan-hospit-42570.html
Aramusk Infra.,532068,,https://www.business-standard.com/company/aramusk-infra-7560.html
Aravali Inds.,521339,ARAVALIIND,https://www.business-standard.com/company/aravali-inds-14787.html
Aravali Sec.&Fin,512344,ARAVALISEC,https://www.business-standard.com/company/aravali-sec-fin-25.html
Arcee Inds.,520121,,https://www.business-standard.com/company/arcee-inds-3705.html
Archana Software,530565,SSLFINANCE,https://www.business-standard.com/company/archana-software-5174.html
Archidply Inds.,532994,ARCHIDPLY,https://www.business-standard.com/company/archidply-inds-28434.html
Archies,532212,ARCHIES,https://www.business-standard.com/company/archies-13561.html
Archit Organosys,524640,,https://www.business-standard.com/company/archit-organosys-6043.html
Archon Indust.,506041,,https://www.business-standard.com/company/archon-indust-23403.html
Arco Leasing,511038,,https://www.business-standard.com/company/arco-leasing-24589.html
Arcotech Ltd,532914,ARCOTECH,https://www.business-standard.com/company/arcotech-ltd-2410.html
Arcuttipore Tea,530261,,https://www.business-standard.com/company/arcuttipore-tea-5024.html
Ardi Invest.,504370,,https://www.business-standard.com/company/ardi-invest-2017.html
Arex Inds.,526851,,https://www.business-standard.com/company/arex-inds-4733.html
Arfin India,539151,,https://www.business-standard.com/company/arfin-india-7464.html
Arhat Inds.,523812,,https://www.business-standard.com/company/arhat-inds-2857.html
Aries Agro,532935,ARIES,https://www.business-standard.com/company/aries-agro-12476.html
Arih.Found.Hsg.,531381,ARIHANT,https://www.business-standard.com/company/arih-found-hsg-13410.html
Arihant Capital,511605,,https://www.business-standard.com/company/arihant-capital-4388.html
Arihant Cotsyn,514122,ARIHANTCOT,https://www.business-standard.com/company/arihant-cotsyn-1219.html
Arihant Inds.,503897,ARIHANTIND,https://www.business-standard.com/company/arihant-inds-26.html
Arihant Instit.,541401,,https://www.business-standard.com/company/arihant-instit-72488.html
Arihant Multi,506113,,https://www.business-standard.com/company/arihant-multi-6093.html
Arihant Super.,506194,ARIHANTSUP,https://www.business-standard.com/company/arihant-super-7101.html
Arihant Threads,514480,ARIHANTRED,https://www.business-standard.com/company/arihant-threads-4485.html
Arihant Tourneso,526125,,https://www.business-standard.com/company/arihant-tourneso-3138.html
Arihant's Sec,531017,,https://www.business-standard.com/company/arihant-s-sec-5290.html
Aris Interna.,531677,,https://www.business-standard.com/company/aris-interna-14445.html
Arlabs,506265,,https://www.business-standard.com/company/arlabs-637.html
Arman Financial,531179,ARMANFIN,https://www.business-standard.com/company/arman-financial-6070.html
Arman Holdings,538556,,https://www.business-standard.com/company/arman-holdings-26630.html
Arms Paper,532397,,https://www.business-standard.com/company/arms-paper-18612.html
Arnav Corp.,531467,,https://www.business-standard.com/company/arnav-corp-13457.html
Arnold Holdings,537069,,https://www.business-standard.com/company/arnold-holdings-26043.html
Aro Granite Inds,513729,AROGRANITE,https://www.business-standard.com/company/aro-granite-inds-4719.html
Arochem Silvassa,531593,,https://www.business-standard.com/company/arochem-silvassa-7140.html
Aroma Ent.,531560,,https://www.business-standard.com/company/aroma-ent-14711.html
Arora Fibres,521174,,https://www.business-standard.com/company/arora-fibres-4027.html
Arrow Greentech,516064,ARROWGREEN,https://www.business-standard.com/company/arrow-greentech-3809.html
Arrow Textiles,533068,ARROWTEX,https://www.business-standard.com/company/arrow-textiles-30326.html
Arshiya,506074,ARSHIYA,https://www.business-standard.com/company/arshiya-2004.html
ARSS Infra,533163,ARSSINFRA,https://www.business-standard.com/company/arss-infra-29368.html
Art Nirman Ltd,538384,ARTNIRMAN,https://www.business-standard.com/company/art-nirman-ltd-68825.html
Artech Power,517481,,https://www.business-standard.com/company/artech-power-4130.html
Artedz Fabs,535156,ARTEDZ,https://www.business-standard.com/company/artedz-fabs-73087.html
Artefact Project,531297,,https://www.business-standard.com/company/artefact-project-5779.html
Artemis Electri.,542670,,https://www.business-standard.com/company/artemis-electri-68823.html
Artemis Global,540616,AGLSL,https://www.business-standard.com/company/artemis-global-68425.html
Arti Agro Inds.,519301,,https://www.business-standard.com/company/arti-agro-inds-3403.html
Artillegence,512642,,https://www.business-standard.com/company/artillegence-4618.html
Artson Engg.,522134,ARTSONENGG,https://www.business-standard.com/company/artson-engg-2662.html
Arun Mantex,514340,,https://www.business-standard.com/company/arun-mantex-3417.html
Aruna Hotels,500016,ARUNASUGAR,https://www.business-standard.com/company/aruna-hotels-28.html
Arunjyoti Bio,530881,,https://www.business-standard.com/company/arunjyoti-bio-5286.html
Arunoday Mills,502700,,https://www.business-standard.com/company/arunoday-mills-1593.html
Arvee Laborat.,535050,ARVEE,https://www.business-standard.com/company/arvee-laborat-71824.html
Arvin Liquid Gas,523404,,https://www.business-standard.com/company/arvin-liquid-gas-2111.html
Arvind Fashions.,542484,ARVINDFASN,https://www.business-standard.com/company/arvind-fashions-72051.html
Arvind Intl.,524760,,https://www.business-standard.com/company/arvind-intl-4522.html
Arvind Ltd,500101,ARVIND,https://www.business-standard.com/company/arvind-ltd-29.html
Arvind Remedies,531823,ARVINDREM,https://www.business-standard.com/company/arvind-remedies-12648.html
Arvind SmartSp.,539301,ARVSMART,https://www.business-standard.com/company/arvind-smartsp-40790.html
Aryaman Capital,538716,,https://www.business-standard.com/company/aryaman-capital-45919.html
Aryaman Fin.Serv,530245,,https://www.business-standard.com/company/aryaman-fin-serv-4921.html
Aryan Share,542176,,https://www.business-standard.com/company/aryan-share-51532.html
Aryavan Enter.,539455,,https://www.business-standard.com/company/aryavan-enter-6347.html
Asahi India Glas,515030,ASAHIINDIA,https://www.business-standard.com/company/asahi-india-glas-1024.html
Asahi Indus.,514482,,https://www.business-standard.com/company/asahi-indus-4521.html
Asahi Infrastr.,512535,,https://www.business-standard.com/company/asahi-infrastr-3197.html
Asahi Songwon,532853,ASAHISONG,https://www.business-standard.com/company/asahi-songwon-27740.html
Ascent Exim (I),511750,,https://www.business-standard.com/company/ascent-exim-i-4672.html
Asean Indl.Struc,531935,,https://www.business-standard.com/company/asean-indl-struc-5615.html
Aseem Global,534564,,https://www.business-standard.com/company/aseem-global-24066.html
Ashapura Inti.,535467,AIFL,https://www.business-standard.com/company/ashapura-inti-43397.html
Ashapura Minech.,527001,ASHAPURMIN,https://www.business-standard.com/company/ashapura-minech-3111.html
Ashapuri Gold,542579,,https://www.business-standard.com/company/ashapuri-gold-74017.html
ASHARI AGENCIES,540024,,https://www.business-standard.com/company/ashari-agencies-60074.html
Ashiana Agro Ind,519174,,https://www.business-standard.com/company/ashiana-agro-ind-2352.html
Ashiana Housing,523716,ASHIANA,https://www.business-standard.com/company/ashiana-housing-2769.html
Ashiana Ispat,513401,,https://www.business-standard.com/company/ashiana-ispat-2782.html
Ashika Credit,590122,,https://www.business-standard.com/company/ashika-credit-20891.html
Ashima,514286,ASHIMASYN,https://www.business-standard.com/company/ashima-3058.html
Ashirwad Cap.,512247,,https://www.business-standard.com/company/ashirwad-cap-7651.html
Ashirwad Steels,526847,,https://www.business-standard.com/company/ashirwad-steels-4845.html
Ashish Polyplast,530429,,https://www.business-standard.com/company/ashish-polyplast-5028.html
Ashnisha Indus.,541702,,https://www.business-standard.com/company/ashnisha-indus-68596.html
Ashnoor Textile,507872,,https://www.business-standard.com/company/ashnoor-textile-1099.html
Ashok Alco-Chem,524594,ASHOKALCO,https://www.business-standard.com/company/ashok-alco-chem-3937.html
Ashok Leyland,500477,ASHOKLEY,https://www.business-standard.com/company/ashok-leyland-31.html
Ashoka Buildcon,533271,ASHOKA,https://www.business-standard.com/company/ashoka-buildcon-25513.html
Ashoka Cotseeds,519022,,https://www.business-standard.com/company/ashoka-cotseeds-24808.html
Ashoka Metcast,540923,,https://www.business-standard.com/company/ashoka-metcast-71813.html
Ashoka Refinerie,526983,,https://www.business-standard.com/company/ashoka-refinerie-4885.html
Ashram Online,526187,TATIASKYLN,https://www.business-standard.com/company/ashram-online-3199.html
Asi Industries,502015,ASOCSTONE,https://www.business-standard.com/company/asi-industries-38.html
Asia Capital,538777,,https://www.business-standard.com/company/asia-capital-24636.html
Asia Pacific Inv,511028,,https://www.business-standard.com/company/asia-pacific-inv-404.html
Asia Pack,530899,,https://www.business-standard.com/company/asia-pack-5281.html
Asian Alloys,513458,ASIANALLOY,https://www.business-standard.com/company/asian-alloys-3122.html
Asian Bearing,505672,,https://www.business-standard.com/company/asian-bearing-1263.html
Asian Closures,513279,,https://www.business-standard.com/company/asian-closures-1712.html
Asian Consol.,500022,ASIANCONSO,https://www.business-standard.com/company/asian-consol-1833.html
Asian Electronic,503940,ASIANELEC,https://www.business-standard.com/company/asian-electronic-1809.html
Asian Fertilizer,524695,,https://www.business-standard.com/company/asian-fertilizer-4262.html
Asian Films,532047,,https://www.business-standard.com/company/asian-films-7598.html
Asian Flora,531392,,https://www.business-standard.com/company/asian-flora-6656.html
Asian Food Prod.,507530,,https://www.business-standard.com/company/asian-food-prod-6805.html
Asian Granito,532888,ASIANTILES,https://www.business-standard.com/company/asian-granito-27798.html
Asian Hotels (E),533227,AHLEAST,https://www.business-standard.com/company/asian-hotels-e-32414.html
Asian Hotels (N),500023,ASIANHOTNR,https://www.business-standard.com/company/asian-hotels-n-33.html
Asian Hotels (W),533221,AHLWEST,https://www.business-standard.com/company/asian-hotels-w-40111.html
Asian Oilfield,530355,,https://www.business-standard.com/company/asian-oilfield-4983.html
Asian Paints,500820,ASIANPAINT,https://www.business-standard.com/company/asian-paints-34.html
Asian Petroprod.,524434,,https://www.business-standard.com/company/asian-petroprod-3785.html
Asian Star Co.,531847,,https://www.business-standard.com/company/asian-star-co-5342.html
Asian Tea & Exp,519532,,https://www.business-standard.com/company/asian-tea-exp-4267.html
Asian Tractors,520098,,https://www.business-standard.com/company/asian-tractors-1951.html
Asian Vegpro,530413,,https://www.business-standard.com/company/asian-vegpro-5026.html
Asis Logistics,506159,,https://www.business-standard.com/company/asis-logistics-15877.html
Asit C Mehta Fin,530723,,https://www.business-standard.com/company/asit-c-mehta-fin-5925.html
ASL Industries,538418,ASLIND,https://www.business-standard.com/company/asl-industries-37406.html
ASM Technologies,526433,,https://www.business-standard.com/company/asm-technologies-3734.html
